	content	emo_id	ID
5691	#personaldevelopment\n\nToday is a gift, that's why it's called the present... #happiness #optimism #entrepreneur #personaldevelopment â€¦	3	30198
5692	Bunk ur classðŸ“š at least once in your life time cuz later when u look back good marks will not make u happy but memoriesðŸ˜Š will'    -APJ	3	30199
5693	@Nikhilv95 @LydiajaneF I wish, I really, truly wish, that I had just a modicum of your banter. #hilarious	3	30200
5694	Am I watching #BacheloretteAU or Zoolander ? #hilarious #samvrhys	3	30201
5695	@scdesc Yup. And Val basically ignoring the recipe. I'm just done. I keep bursting into laughter x	3	30202
5696	Be happy not because everything is good, but because you can see the good side of everything  #optimism	3	30203
5697	the fact everyone is selling their kanye tickets or are buying them for less than $50 is unbelievably hilarious to me	3	30204
5698	@bradshawjp Sweet! 	3	30205
5699	He showed us a really lively performance, with a lot of different emotions, not just sticking to one. And that's freaking awesome.	3	30206
5700	@Nick_Offerman I'll be there!! Can't wait for all the #mirth!	3	30207
5701	Icon is pochama.\nHe is very cute and easily elated.	3	30208
5702	@crimpoop my adorable and cheerful daughter\nAlways pouring positivity green goo on me\ndare hurt her and you'll see hell //growls\n\n#PandaBot	3	30209
5703	Remember: The life you have is a blessing for #God. Make it a joyful experience regardless of the odds. GBY	3	30210
5704	@chrisrock brings back great memories of hilarity on #SATURDAYNIGHTLIVE	3	30211
5705	The neighbor dancing in the Clayton Homes commercial is me. #hilarious	3	30212
5706	All in all a pleasing night down The Lane .  .  .  On to the next round &amp; bring on Liverpool at Anfield! #COYS	3	30213
5707	@AlbertBreer @jetswhispers Be sure and switch it over to cable news - cheery	3	30214
5708	If you simply act out of kindness, strength, and optimism, today will be the best day ever! @Tarleton_KINE @DrKaylaPeak @jssimpson9	3	30215
5709	@beingbrilliant @johnmurrays you're welcome. It's genuinely made me give my head a wobble and realise what's important in life.  #smiling	3	30216
5710	@liamch88 yeah! :) playing well #optimism	3	30217
5711	Why have I only just started watching glee this week I am now addicted ðŸ™„ #glee #GLEEK	3	30218
5712	@RealKyper @NHL watching the jubilant scrum at the end of the day and remembering they're all still kids! #priceless	3	30219
5713	chirp chirp! what a beautiful white and red bird! ðŸ¦	3	30220
5714	15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga #smile #stretch	3	30221
5715	@sydneyswans #cheer #cheer the #red and #white we are now off to #grand final to #win the #fight. Thanks @JetstarAirways	3	30222
5716	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #lol  #punny	3	30223
5717	Watch this amazing live.ly broadcast by @iamjustinburke #lively #musically	3	30224
5718	@deadlyjokester *she let out a playful gasp and slowly wrapped her arms around his neck, kissing him back*	3	30225
5719	The T.I / Shawty Lo beef is one of the more underrated ones in hip-hop history. Chock-full of wit, bravado and hilarity.	3	30226
5720	Just popped a half bottle of 2014 @Bellawines #sparkling #gamaynoir from Westbank. Evenin', folks! \n#bcwinechat	3	30227
5721	Omg I'm outside making beats with garageband and some little birds  decided to chirp along ï¼ˆâ‰§âˆ‡â‰¦ï¼‰	3	30228
5722	Go follow me on Musically @budderlordk1ng I am making a lively. Come and join BFFing and Following ;) See you there!	3	30229
5723	@adamrodricks I like your optimism!	3	30230
5724	Ryan Gosling and Eva Mendes finally  ; B joyful an funny/dont boss/dont argue/do everything with kids/go on mini car trips/ focus on love	3	30231
5725	God just replaced my sadness with laughter, can't go the whole day sad ...	3	30232
5726	A hearty welcome to those who followed me.	3	30233
5727	In ever use to like smiling until I realized how good my teeth look ... Witout the braces	3	30234
5728	@saraandgreg @Airbnb Another happy customer.  #secreteyes	3	30235
5729	I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same	3	30236
5730	Elinor,' she laughed so little known, all over every body at the brilliant cheerfulness of sweetmeats and a fashion.	3	30237
5731	Only Geo is capable of cheering me upâ¤ï¸â¤ï¸â¤ï¸	3	30238
5732	@MericanMainer AWW. I had a Maine Coon when I was little named Ted Eddy the Wonder Cat. They're such good cats! Very playful and sweet	3	30239
5733	Make someone happy ^_^	3	30240
5734	What if.... the Metro LRT went over the Walterdale?!?! ðŸ˜‚ #yeg 	3	30241
5735	Go follow #beautiful #Snowgang â™¥@Amynicolehill12 â™¥ #Princess #fitness #bodyposi #haircut #smile #Whitegirlwednesday	3	30242
5736	felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! #happy	3	30243
5737	@TheeCurrentYear @Sargon_of_Akkad this is too much hilarity for one day	3	30244
5738	Being a veteran just totally got me out of a ticket. I'm elated right now, close call.	3	30245
5739	*violently screams at the four winds* WE AINT EVER GETTING OLDER *cute jovial rhythm starts* *moves hips along and waves arms in the air*	3	30246
5740	It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n #funny #pun #punny #lol 	3	30247
5741	There is something v satisfying about  opening an old 'to do'.doc file and being able to check off all the things you have done 	3	30248
5742	Rojo is so bad it's hilarious.	3	30249
5743	I'm due for a big change! I've prayed on it, I think I deserve it #positivity 	3	30250
5744	Watch this amazing live.ly broadcast by @kaylaaa_sartorious #lively #musically	3	30251
5745	.@Harry_Styles I hope you never go a day without something to make you smile. You deserve all good things. Please follow me?\nâ¤ï¸ðŸ’›ðŸ’šðŸ’™ðŸ’œ\n311,553	3	30252
5746	@_stfukohle it's ok champ you'll make it I'm cheering you on from a far	3	30253
5747	Rojo is hilarious	3	30254
5748	I'm so playful. lol I need somebody that'll joke with me all day long cause ill never get tired of it.	3	30255
5749	@LFScott57 Miss Cookie sends her thanks! She's not as spry as she used to be - like me! She doesn't have the adventures the young pups do!	3	30256
5750	It's better to be wetter than it is dry' - @RLevin91 certainly found that hilarious #GBBO	3	30257
5751	It's not that the man did not know how to juggle, he just didn't have the balls to do it.\n #funny #pun #punny  #lol	3	30258
5752	Ooh #hygge, candles, jasmine tea &amp; #GBBO #happy	3	30259
5753	@my2k aaa Cam animated that, so proud of our boy	3	30260
5754	@safaridjh but it's so aesthetically pleasing omg	3	30261
5755	#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. 	3	30262
5756	Peter is aesthetically pleasing to look at	3	30263
5757	Loved @Bethenny independence msg on @WendyWilliams, be happy &amp; fulfilled within yourself &amp; positivity will flock to you  #independent	3	30264
5758	I thought I got mad for anything but my bf gets mad over any little thing lmfao shit be hilarious	3	30265
5759	@KWAYNTjoia it's exhilarating	3	30266
5760	So happy my next class is canceled bc..im od tired ðŸ˜­	3	30267
5761	Optimism leads to success. - Bill Kerr @Coach__Kerr #success  #goals	3	30268
5762	It's meant to be!!  	3	30269
5763	#smile is the #respect we give everyone.	3	30270
5764	Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert #happy	3	30271
5765	The object of literature is to make man a wiser and happier being. The poet makes us happy because he tells us how we may become so.	3	30272
5766	Watching Avatar and wondering why I took so long to watch this *collapses in a joyous heap*	3	30273
5767	@DuncM1981 @pmallon72 At the risk of being blocked I thought that video from the wake was hilarious.	3	30274
5768	I want the smoky clouds of laughter to swim about you forever more..	3	30275
5769	I'm a cheery ghost.	3	30276
5770	Watch this amazing live.ly broadcast by @elise_awsome_11 #lively #musically	3	30277
5771	Watch this amazing live.ly broadcast by @footballrocks123456 #lively #musically	3	30278
5772	Watch this amazing live.ly broadcast by @maisiev  #musically	3	30279
5773	@AJStylesOrg I know they have you a scripted ego maniac but, I was so elated to hear that you are a devout Christian like myself. Phenomanal	3	30280
5774	@alyankovic I really wish I could attend the show at RCMH. I'm there in spirit, cheering you and the dudes on! :)	3	30281
5775	@Dubai92 try asking for a cheeseburger with only onion &amp; mustard at any #McDonalds #hilarious	3	30282
5776	Accept the challenges so that you can feel the exhilaration of victory. #FocusX10 #motivation #motivationalquotes #quoteoftheday	3	30283
5777	Watch this amazing live.ly broadcast by @flydudern  #musically	3	30284
5778	You know what's great about #GBBO ? Contestants helping each other, cheering each other on. So important.	3	30285
5779	Accept the challenges so that you can feel the exhilaration of victory.	3	30286
5780	@kymwhitley hello Miss Lady I'm sure today brings you happiness and laughter use your voice also to make us laugh  god knows we need it	3	30287
5781	Thank you @twitter for the balloons today.  #goodday #48	3	30288
5782	@LoisJoanneLane Wagging his tail at the praise, he paused, tilting his head as she took the frisbee from him, letting out a playful -	3	30289
5783	Kayaking is merriment together with sevylor inflatable kayaks: eYGgJxMl	3	30290
5784	Knowing how to cook is invaluable, what's even better is that even in a 400 sq ft place, I have wide and hearty homestyle egg noodles.	3	30291
5785	Watch this amazing live.ly broadcast by @footballrocks123456  #musically	3	30292
5786	Do what makes you successful and #happy now and forever	3	30293
5787	I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO	3	30294
5788	Use your smile to change the world. Don't let the world change your smile.' #quote #actorslife #smile #love #hardworkpaysoff #fun	3	30295
5789	#smile every morning to a positive head start with your #clients relations	3	30296
5790	@MoAmali @awosss @Arsenalman2011 listen I dn't subscribe to this team coq Team xhaka stuff. I like all our players. Depth has me elated	3	30297
5791	Watch this amazing live.ly broadcast by @hannah..mccloud #lively #musically	3	30298
5792	And the weather so breezy, man why can't life always be this easy	3	30299
5793	Of cheerfulness, or a good temper - the more it is spent, the more of it remains.	3	30300
5794	Watch this amazing live.ly broadcast by @mrgummyking #lively #musically	3	30301
5795	Watch this amazing live.ly broadcast by @rosannahill #lively #musically	3	30302
5796	Rec'd call 2day from Haitian church we started in Florida some 15yrs ago. Preparing to acquire their own bldg. Wanted me to know. #rejoicing	3	30303
5797	There's a specific joyous 20 song title engiybhekayo, yasezayoni. Need it for le mood	3	30304
5798	promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful  #do_u_see	3	30305
5799	Look forward to the detours because they bring delightful surprises. #lifequote #delight	3	30306
5800	Watch this amazing live.ly broadcast by @paulzimmer #lively #musically	3	30307
5801	talk about a mood pickup i went from depressed to elated so fast	3	30308
5802	Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. 	3	30309
5803	@NHLstoreNYC I'm cheering for @TeamNA_WCH and @TeamEUR_WCH #NHLNYCSweepstakes	3	30310
5804	Watch this amazing live.ly broadcast by @evanhufferd #lively #musically	3	30311
5805	@bradshawjp Sweet! #optimism	3	30312
5806	Finn singing 'Can't Fight This Feeling' in the shower and Will spying on him is one of the best scenes on any show. #glee	3	30313
5807	tfw you're en-route to your future :) !! @HUCJIR i'm coming for ya! #openhouse #futurecantor  #NYCletsgo	3	30314
5808	It's Thursday which means it's Grey's day #TGIT #rejoice	3	30315
5809	Watch this amazing live.ly broadcast by @kana_blender  #musically	3	30316
5810	@ofc_ALDUBQC Glad you gained some cheery vibes just by looking at our Happy Meal! ðŸ˜Š	3	30317
5811	I found #marmite in Australia. `:) 	3	30318
5812	Watch this amazing live.ly broadcast by @huntermcaseyy  #musically	3	30319
5813	@5ftanomaly aside from that i'm all about pleasing the individual that i'm involved with, my pleasure comes from their pleasure.	3	30320
5814	mustache_harbor: TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !	3	30321
5815	@jaime_scurr: any team in the world would be totally elated to get to have you on it XD	3	30322
5816	Tonight my top delight was a Skein of Geese flying about 1 foot above me as I swam in #Windermere. Breeze dropped &amp; it became like glass.	3	30323
5817	â€” to reveal a broad smile. \n\n'Yeah, it's nice.' \n\nPursing his lips, he stifled his joyous expression in order â€”\n\n[@AVIATAUBE].	3	30324
5818	theÂ LordÂ turn his face toward you and give you peace. Numbers 6:26 #truth #trust #promise #calm #justice #great #mighty #protected #delight	3	30325
5819	Watch this amazing live.ly broadcast by @its.finfin #lively #musically	3	30326
5820	Watch this amazing live.ly broadcast by @iamjustinburke  #musically	3	30327
5821	@Rbrutti what a #happy looking #couple !	3	30328
5822	Punchline king is back! @Paedeezy ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ”¥ðŸ’¯ðŸ’¯ðŸ’¯ #bright city lights	3	30329
5823	@lawson__lynch my kinda girl pleasing the dick rightðŸ˜ðŸ˜	3	30330
5824	Catering channel's at the height technics hearty enjoyment symptomatize: vrlfEyrN	3	30331
5825	Watch this amazing live.ly broadcast by @maisiev #lively #musically	3	30332
5826	her fingers slide along your thighs, caressing the skin before she's leaning down, down, down and the first lick is teasing n playful.	3	30333
5827	@doctorofinfo I was just introducing a little levity to the convo. Yep!	3	30334
5828	@INCIndia Oh please! INC talking about looting! I'm not saying #BJP is pure but this is such a #hilarious #irony! @BJP4India is def better!	3	30335
5829	For a moment I found myself smiling	3	30336
5830	@globemartyk 'drunken patroons' make this whole situation much more jovial though.	3	30337
5831	Watch this amazing live.ly broadcast by @flydudern #lively #musically	3	30338
5832	@PersephoneOD Her cheerful voice echoed through the grand, familiar home, a smile blossoming on my rosy brims, 'Mom.' I reciprocated the --	3	30339
5833	Just watched Django Unchained, Other people may frown, but I titter in delight! 2/5	3	30340
5834	My future must be bright af.	3	30341
5835	She gave a playful wink, taking the goggles off her head, swinging them around her finger. 'I would never~' @VerminEngineer	3	30342
5836	Watch this amazing live.ly broadcast by @elise_awsome_11  #musically	3	30343
5837	Live simply. Dream big. Be grateful. Give love. Laugh lots. - Unknown #quote #inspiration 	3	30344
5838	On the bright side, my music theory teacher just pocket dabbed and said, 'I know what's hip.' And walked away ðŸ˜‚ðŸ˜­	3	30345
5839	Watch this amazing live.ly broadcast by @paulzimmer  #musically	3	30346
5840	@yoursecretsub1 Trust me dear, if you want to make anything invisible, hang a wet paint on it, and hilarity will ensue.	3	30347
5841	Watch this amazing live.ly broadcast by @swagrman_fan  #musically	3	30348
5842	Vacation wise, Egypt offers great places, amazing scenery, bright skies and good weather at a very good and affordable price for students.	3	30349
5843	Gotta hit up breezy every day to make sure he's breaking in my boots. First class friend right there	3	30350
5844	Watch this amazing live.ly broadcast by @kaylaaa_sartorious  #musically	3	30351
5845	15 minutes of yoga to your breakfast routine will change your day #preparation #sunriseyoga #bodyawareness #health #yoga  #stretch	3	30352
5846	Watch this amazing live.ly broadcast by @jaredhorgan  #musically	3	30353
5847	Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism	3	30354
5848	Every single problem we ever face can be solved with a nice blend patience and optimism	3	30355
5849	Transitioning to a new job is hard when you have nothing but joyful memories of the previous one. Thanks @LifeTeen for changing my life! â¤ï¸	3	30356
5850	Accept the challenges, So that you may feel the exhilaration of victory.\n\nTOMIHO IpaglabanMo TapingDay2	3	30357
5851	@BattleSmitten \n\nother begin telling a 'story' he realized that she was making an attempt at cheering him up. It was sweet of her and so âž¤	3	30358
5852	Time to go hit up the library - I have a lovely PILE of book reservations to collect this morning...  #books #reading	3	30359
5853	Not untill today has anyone ever said to me they remember what I had on over 7 years ago when they met me n liked me since #cutealert 	3	30360
5854	It is no coincidence that Lacan recorded infants' jubilant reactions to their mirror images in the noise.	3	30361
5855	Be happy. Be who you want to be. If others don't like it, then let them be. Happiness is a choice. Life isn't about pleasing everybody....	3	30362
5856	Accept the challenges so that you can feel the exhilaration of victory!!	3	30363
5857	Another joyful encounter in Tribez &amp; Castlez! I just met Mouchole, Ogre Cook! Do you want to know who that is? Download the game and find...	3	30364
5858	@bodwell_james did it not just enliven your soul	3	30365
5859	A 'non-permissive environment' is also called a 'battleground' - #MilSpeak #hilarious	3	30366
5860	@samvirwin fancy! I have some of those and I have never put them up, I should do that. Also, I vote jaunty angles then no one will judge	3	30367
5861	@sportinglifecan I keep a down vest or sweater in my pack year round! Helps on chilly mornings or breezy mountain tops! #mysportinglife	3	30368
5862	@BertGatti not had much to cheer about you see ðŸ˜œðŸ˜‚ðŸ˜‚	3	30369
5863	Watch this amazing live.ly broadcast by @haythatjamile8  #musically	3	30370
5864	It's not that the man did not know how to juggle, he just didn't have the balls to do it. \n#funny #pun #punny #lol #hilarious	3	30371
5865	@kevinmenzel annual reminder that i don't care and will cheerfully eat anything so labeled	3	30372
5866	Watch this amazing live.ly broadcast by @huntermcaseyy #lively #musically	3	30373
5867	@gypsydragoness wrinkling up. 'Well now, looks here like your name starts with the letter G, eh?' The man smiled up and gave a hearty +	3	30374
5868	Watch this amazing live.ly broadcast by @izzybuzy365 #lively #musically	3	30375
5869	@__PeterPanda yes bro it's actually breezy	3	30376
5870	- the joyous occasion of laughing at the ostentatious display of disrespect. Bruce just scoffed at the entire scene. This wasn't Batmanâ€™s -	3	30377
5871	@RobRiggle @joelmchale @NFLonFOX I still can't get jimmy garoppolo out of my head and it's been almost 3 weeks. Thanks a lot! 	3	30378
5872	@ardit_haliti I'm so gutted. I loved her cheery disposition.	3	30379
5873	When you're prof suggest @Pharrell and William James may be unlikely dialogue partners and then plays the #happy video #WeAreCST	3	30380
5874	The return of Matt Damon, and of director Paul Greengrass, brings back all the exhilarating if rather po-faced entertainment to a movie	3	30381
5875	Thinking about trying some comedy on youtube. Always been fond of it. Time to nut up.  #comedy #maybeoneday #hopefullyfunny #LOL	3	30382
5876	@ClaireBlair27 See, that's how you and Michelle are so cheery!	3	30383
5877	Watch this amazing live.ly broadcast by @brooke_bridges #lively #musically	3	30384
5878	#LMFAO @MSNBC 's #racepimp Tamron Hall used the words 'fscts' and 'MSNBC' in the same sentence #hilarity #libtard #biasedmedia #neverHillary	3	30385
5879	Accept the challenges so that you can feel the exhilaration of victory.' - George S. Patton	3	30386
5880	promise of restoration to the nation of israel...'everywhere you look blessing '..barns/wine overflow.Everything beautiful #joyful #do_u_see	3	30387
5881	@biggerthanyuu He's flushed upon hearing the feeling is reciprocated. He's elated to shove himself right into his arms and hug him tightly.+	3	30388
5882	Why have I only just started watching glee this week I am now addicted ðŸ™„  #GLEEK	3	30389
5883	I aspire to have Val's self confidence and optimism tbh ðŸ‘ðŸ’– #GBBO	3	30390
5884	I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.	3	30391
5885	@bijayjanand\nIt's not just a treat for viewers to watch u as janak, it's simply a treat for our soul, mind, thoughts. #hearty respect ðŸ™ðŸ™	3	30392
5886	Just now we were rejoicing that we finally won a match the draw just revealed that we are facing city next. This life sef	3	30393
5887	@AimiSyafiqahR go check up with your bf. He'll give u strength with just one smile. #TOPno1	3	30394
5888	Charlotte and a friend just climbed to the top of a windmill! Think the view was easy, breezy, beautiful? @PlayHollywoodU	3	30395
5889	Omg. You've got to watch the new series 'This is Us'.....wow. Best tv show I've seen in a long time.\n #tears  #moretears	3	30396
5890	Watch this amazing live.ly broadcast by @katyy.mae  #musically	3	30397
5891	Watch this amazing live.ly broadcast by @hannah..mccloud  #musically	3	30398
5892	What if.... the Metro LRT went over the Walterdale?!?! ðŸ˜‚ #yeg #levity	3	30399
5893	@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but! #hilarious #neverchange	3	30400
5894	Watch this amazing live.ly broadcast by @kana_blender #lively #musically	3	30401
5895	@TiburonChamber plus a hearty pour of #yachtrock by #mustacheharbor !	3	30402
5896	@u4uzoma Boss I see you as someone that is jovial and funny. Tho av not met u in person.	3	30403
5897	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove 	3	30404
5898	#Talking about our #Problems is our greatest #Addiction#Break the #habitTalk about ur #Joys#quote  #problemsolving #behappy	3	30405
5899	@nw_autonate \n\n*She held the back of his skull, smiling into the kiss.*	3	30406
5900	Watch this amazing live.ly broadcast by @ittzdevin  #musically	3	30407
5901	Watch this amazing live.ly broadcast by @__.mila.__ #lively #musically	3	30408
5902	Watch this amazing live.ly broadcast by @swagrman_fan #lively #musically	3	30409
5903	#ukedchat A4 Just go outside (or to the gym hall) and play! \n#education #playful #learning	3	30410
5904	it was both lively &amp; lovely @crumblepie15 @buryprofs @DittoBistro #BuffnPolish	3	30411
5905	@jessbr0ughton don't be shy next time! We're a cheery bunch. :) \n\nSam. X	3	30412
5906	To insure good health: Eat lightly, breathe deeply, live moderately, cultivate cheerfulness, and maintain an interest in life.	3	30413
5907	@Chr1sMcLaughlin he's brilliant, lost the joyous plot with us that year. Admits being a fan now after that.	3	30414
5908	It has been medically proven that laughter is an effective pain killer.	3	30415
5909	@ashleynwinters I don't like the statement but I love the optimism	3	30416
5910	I've got some new pens to break in. Name an animated series and I'll draw you in that style ðŸ–	3	30417
5911	felt a bit shit getting a very high blood sugar then i remembered it's my first one above 15 this week which is incredible for me! 	3	30418
5912	@UKLittleKitchen Defo a hearty root veg gratin. Nice comfort food as Autumn kicks in	3	30419
5913	@Corsair those sparkling looks like a gay vampire ðŸ˜	3	30420
5914	Yahweh your God is among you, a warrior who saves. He will rejoice over you with gladness.	3	30421
5915	Watch this amazing live.ly broadcast by @jaredhorgan #lively #musically	3	30422
5916	Always doing the EmotionalHedgeâ„¢ w #WPS\n\nI'm elated about start.  Have I mentioned I'm on TAMU -6?!	3	30423
5917	Watch this amazing live.ly broadcast by @thebrandonrobert  #musically	3	30424
5918	Watch this amazing live.ly broadcast by @broitzmax #lively #musically	3	30425
5919	Relive Vegas' heyday with Rat Pack tribute	3	30426
5920	I wish there was a #glee version of @ShawnMendes Stitches. @GLEEonFOX #gleekforever	3	30427
5921	i fix a clever ritual to make you feel frolicsome	3	30428
5922	Panda eyed jaunty after watching jaws until late!	3	30429
5923	Watch this amazing live.ly broadcast by @broitzmax  #musically	3	30430
5924	A cheerful heart is an unending banquet.-Â Proverbs (Mishle) 15:16	3	30431
5925	Anyone know how the #Mariners did today? The mood here seems strangely jubilant! As Meatloaf says, 2 out of 3 ain't bad, unless you win one!	3	30432
5926	@DailyMailCeleb @KTHopkins Katie I love how you describe yourself as 'normal'. Really you're anything but!  #neverchange	3	30433
5927	My friend just messaged me 'ugh I'm so hungry I can't wait for breakfast' #socialmedia #WineWednesday  #funny #laughing 	3	30434
5928	Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. 	3	30435
5929	repentance, and trusting in Christ. It is lowly and painful, but it is also joyous, peaceful, and absolutely glorious. (2/2)	3	30436
5930	Watch this amazing live.ly broadcast by @brooks_swaggysquad #lively #musically	3	30437
5931	@AQpk which was worse than expected and hilarious too. no one will even remember.	3	30438
5932	Watch this amazing live.ly broadcast by @matt.boss #lively #musicallyjh	3	30439
5933	Queen Bey will be smiling over sixth this afternoon	3	30440
5934	@carysmithwriter @Maria_Savva @RealRockAndRoll We're the least known band in the World, but so glad you asked #muchlove #hilarious	3	30441
5935	@RapeseedOilFans \nWho nose where those scent roses went\nTo a spot in the Orient\nMummified\nIn rapeseed oil fried\nEating drinking &amp; merriment.	3	30442
5936	When something makes you excited, terrified, thrilled, nervous, elated &amp; like you've been kicked in the guts all at once. Need word for that	3	30443
5937	@Nekudere oh ok, yeah I felt dumb like I think I would have known if it was animated at least lmao	3	30444
5938	@LoriAlan1 Seriously. Digging those eyebrows. 	3	30445
5939	@FullTimeDEVILS Memphis looking bright. Rojo looking like Rojo.	3	30446
5940	@ESPNLosAngeles best segment so far by @marcelluswiley @Kdubblive  hilarity	3	30447
5941	Taguchi engineering fashionable hale and hearty little game optimization: MqnAOcU	3	30448
5942	Watch this amazing live.ly broadcast by @arbitraryvlog  #musically	3	30449
5943	Update: I have yet to hang out with @MisElizaJane, but I'm still hopeful! #optimism	3	30450
5944	@aradsliff don't know I'm from nj we are the worst on purpose. #laughter	3	30451
5945	*ZETH voice*: Hit The Target \n (holds up upside down cheering towel)	3	30452
5946	Benefit out exhilaration called online backing off: JkUVmvQXY	3	30453
5947	Optimism leads to success. - Bill Kerr @Coach__Kerr #success #optimism #goals	3	30454
5948	@AphoticSanguine â€”but be a little playful. \n\nHe hesitantly pulls away, just enough so he could get words out, lips brushing againstâ€”	3	30455
5949	â€œWhen we give cheerfully and accept gratefully, everyone is blessed.â€â€•Maya Angelou	3	30456
5950	@LoriAlan1 Seriously. Digging those eyebrows. #animated	3	30457
5951	me taking a picture by myself: *awkward smile*\nme on picture day: *awkward smile*\nconclusion: stop smiling ;'(\n #pictureday2016  #ornot	3	30458
5952	#Followback Quote_Soup: Be happy not because everything is good, but because you can see the good side of everything. #optimism	3	30459
5953	Watch this amazing live.ly broadcast by @rosannahill  #musically	3	30460
5954	I assume that people pick up on my joviality coz I lol a lot but it's just not working. Maybe I need to get heavy handed with emoticons? Ha	3	30461
5955	Your lion's heart\nWill protect you under stormy skies\nAnd I will always be listening for your laughter and your tears	3	30462
5956	@LPDonovan this is why I think his pre prepped debate answers have the potential for hilarity	3	30463
5957	Watch this amazing live.ly broadcast by @__.mila.__  #musically	3	30464
5958	Watch this amazing live.ly broadcast by @mrgummyking  #musically	3	30465
5959	To all who follow me, whether we've ever talked or not hope you have a joyous life. Goodbye.	3	30466
5960	Whether you are rejoicing or fighting back tears, God wants to share the moment with you.	3	30467
5961	Watch this amazing live.ly broadcast by @thebrandonrobert #lively #musically	3	30468
5962	Watch this amazing live.ly broadcast by @its.finfin  #musically	3	30469
5963	@thetwattickla @NottRihanna lol no it's sparkling wine	3	30470
5964	@DipstickDipper \n'It's alright!' She said cheerfully trying to make the moment fun	3	30471
5965	@rosyIipH glee glee glee glee gLEE GLEE i LOST LOST LOST lowe much	3	30472
5966	Watch this amazing live.ly broadcast by @evanhufferd  #musically	3	30473
5967	Watch this amazing live.ly broadcast by @ittzdevin #lively #musically	3	30474
5968	And you as well! #sparkling @cherebork @MelissaJoyRD @SarahKoszykRD @eat4performance @rustnutrition @jenhaugen	3	30475
5969	A cheerful sloth annotated old books about a very good man then the gods ended evil.	3	30476
5970	@chenaidavid easy, breezy, beautiful rasta mon	3	30477
5971	Accept the challenges so that you can feel the exhilaration of victory. -George S. Patton	3	30478
5972	When we give cheerfully and accept gratefully, everyone is blessed.\nÂ»Maya Angelou\n\n@DrMayaAngelou #RIP #MayaAngelou	3	30479
5973	The human race has one really effective weapon, and that is laughter. -- Mark Twain	3	30480
5974	@IndieWire @cinemaeyehonors #WaltzWithBashir was incredible, tho I think it's more of an #animated film than #documentary about #Lebanon war	3	30481
5975	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… 	3	30482
5976	@OilersFanSean yup I feel dirty cheering	3	30483
5977	Possible magazines over against put with versus thy joviality conjunction shower quotient sufficiently: BQAvtja	3	30484
5978	Just like there is a right way to pray, there is a right way to give - not grudgingly or of necessity, but cheerfully. #woficc	3	30485
5979	@JoshuaLenon I trust you know that I appreciate your willingness to explain the details, and my attempt at levity is just that. @bobambrogi	3	30486
5980	Check out this #film Robocoq 301 #animated #shortfilms	3	30487
5981	A good thing about being sick is that coughing is like an ab workout. Maybe my abs will be more defined by the time I'm better ðŸ˜‚ðŸ˜… #optimism	3	30488
5982	i'm doing laundry and watching that 70's show with a bunch of strangers. #happy #birthday #to #me	3	30489
5983	The neighbor dancing in the Clayton Homes commercial is me. 	3	30490
5984	@DKTaylorWriter I thought that was funny, too. But maybe not such a coincidence. Green must be the official color of optimism.	3	30491
5985	It breaks my heart seeing people down or upset.. I will try my best to make them smile or cheer them up ðŸ¤—	3	30492
5986	@buzzlightbeard2 If you don't love yourself... Honesty is the best policy #smile	3	30493
5987	@philjame5 @spoke_bros wow! that looks bright	3	30494
5988	So is cheerfulness, or a good temper, the more it is spent, the more remains. Ralph Waldo Emerson	3	30495
5989	@smoothkobra after such a heavy 2 days this has given much needed levity. Thanks bro	3	30496
5990	Never make a #decision when you're #angry and never make a #promise when you're #happy. #wisewords	3	30497
5991	Evening all. Don't forget it's #RobinHoodHour TONIGHT ðŸ¹\n\n #bizitalk #bizhour #southyorkshire #MansfieldHour  #sheffieldHour #NottsHour	3	30498
5992	A decent sleep makes Kurt a happy soldier. Spit &amp; polish the converse men. chests out and baseball caps at a jaunty angle.	3	30499
